event_id,case_id,account_id,session_id,content_id,target_id,timestamp,event_type,channel,model_surface,action,raw_risk_score,pattern_id,ground_truth_case_label
EVT-0002497,C-009,A-0113,S-00385,,TGT-025,2026-07-21T07:19:00+00:00,search,chat,moderation_queue,updated,0.526,,True Positive - Coordinated Network
EVT-0002498,C-009,A-0112,S-00382,CT-001631,TGT-022,2026-07-17T16:53:00+00:00,post,account,api,shared,0.658,P01,True Positive - Coordinated Network
EVT-0002499,C-009,A-0117,S-00396,CT-001632,TGT-026,2026-07-20T02:24:00+00:00,post,search,account_layer,created,0.785,P01,True Positive - Coordinated Network
EVT-0002500,C-009,A-0113,S-00389,,,2026-07-19T21:47:00+00:00,login,chat,api,viewed,0.734,P12,True Positive - Coordinated Network
EVT-0002501,C-009,A-0131,S-00443,CT-001633,TGT-026,2026-07-20T21:24:00+00:00,post,system,api,updated,0.714,,True Positive - Coordinated Network
EVT-0002502,C-009,A-0136,S-00459,CT-001634,TGT-026,2026-07-17T12:34:00+00:00,message,account,moderation_queue,submitted,0.694,P12,True Positive - Coordinated Network
EVT-0002503,C-009,A-0132,S-00446,CT-001635,TGT-022,2026-07-20T10:35:00+00:00,post,system,api,updated,0.787,P06,True Positive - Coordinated Network
EVT-0002504,C-009,A-0133,S-00450,CT-001636,TGT-023,2026-07-18T05:06:00+00:00,post,system,api,submitted,0.678,P12,True Positive - Coordinated Network
EVT-0002505,C-009,A-0117,S-00400,,TGT-024,2026-07-21T08:42:00+00:00,search,system,account_layer,viewed,0.852,P12,True Positive - Coordinated Network
EVT-0002506,C-009,A-0127,S-00429,CT-001637,TGT-023,2026-07-20T04:46:00+00:00,post,reporting,moderation_queue,created,0.806,P01,True Positive - Coordinated Network
EVT-0002507,C-009,A-0119,S-00406,CT-001638,TGT-025,2026-07-20T12:09:00+00:00,post,chat,moderation_queue,created,0.848,P01,True Positive - Coordinated Network
EVT-0002508,C-009,A-0126,S-00427,CT-001639,TGT-024,2026-07-20T10:49:00+00:00,message,chat,account_layer,shared,0.605,P01,True Positive - Coordinated Network
EVT-0002509,C-009,A-0115,S-00393,,TGT-023,2026-07-17T16:06:00+00:00,profile_update,account,api,shared,0.499,P01,True Positive - Coordinated Network
EVT-0002510,C-009,A-0128,S-00434,CT-001640,TGT-023,2026-07-21T05:52:00+00:00,post,reporting,api,created,0.863,,True Positive - Coordinated Network
EVT-0002511,C-009,A-0136,S-00459,,TGT-023,2026-07-21T06:37:00+00:00,search,account,account_layer,created,0.72,P06,True Positive - Coordinated Network
EVT-0002512,C-009,A-0113,S-00386,CT-001641,TGT-023,2026-07-19T09:47:00+00:00,post,search,api,viewed,0.646,P01,True Positive - Coordinated Network
EVT-0002513,C-009,A-0114,S-00390,,TGT-023,2026-07-20T22:46:00+00:00,login,system,account_layer,shared,0.473,,True Positive - Coordinated Network
EVT-0002514,C-009,A-0114,S-00390,CT-001642,TGT-023,2026-07-20T08:22:00+00:00,report,system,moderation_queue,shared,0.579,P04,True Positive - Coordinated Network
EVT-0002515,C-009,A-0114,S-00390,,TGT-024,2026-07-17T12:11:00+00:00,profile_update,system,account_layer,updated,0.624,P12,True Positive - Coordinated Network
EVT-0002516,C-009,A-0132,S-00446,CT-001643,TGT-025,2026-07-18T18:45:00+00:00,post,chat,account_layer,created,0.669,P03,True Positive - Coordinated Network
EVT-0002517,C-009,A-0114,S-00390,CT-001644,TGT-026,2026-07-19T15:37:00+00:00,post,reporting,account_layer,updated,0.599,,True Positive - Coordinated Network
EVT-0002518,C-009,A-0125,S-00423,CT-001645,TGT-023,2026-07-21T06:57:00+00:00,post,reporting,account_layer,created,0.731,P06,True Positive - Coordinated Network
EVT-0002519,C-009,A-0135,S-00456,,TGT-023,2026-07-19T07:49:00+00:00,search,reporting,api,shared,0.751,,True Positive - Coordinated Network
EVT-0002520,C-009,A-0115,S-00393,CT-001646,TGT-023,2026-07-21T00:58:00+00:00,post,reporting,chat,viewed,0.723,P08,True Positive - Coordinated Network
EVT-0002521,C-009,A-0129,S-00436,CT-001647,TGT-023,2026-07-19T09:39:00+00:00,post,search,api,viewed,0.7,P03,True Positive - Coordinated Network
EVT-0002522,C-009,A-0132,S-00447,CT-001648,TGT-026,2026-07-20T06:08:00+00:00,message,system,account_layer,updated,0.561,P06,True Positive - Coordinated Network
EVT-0002523,C-009,A-0129,S-00437,CT-001649,TGT-023,2026-07-17T23:52:00+00:00,post,reporting,api,shared,0.702,P08,True Positive - Coordinated Network
EVT-0002524,C-009,A-0123,S-00415,CT-001650,TGT-024,2026-07-19T01:40:00+00:00,report,chat,moderation_queue,viewed,0.671,P04,True Positive - Coordinated Network
EVT-0002525,C-009,A-0128,S-00434,CT-001651,TGT-025,2026-07-18T08:10:00+00:00,post,reporting,api,submitted,0.669,,True Positive - Coordinated Network
EVT-0002526,C-009,A-0128,S-00433,CT-001652,TGT-022,2026-07-19T22:04:00+00:00,post,search,moderation_queue,shared,0.868,P12,True Positive - Coordinated Network
EVT-0002527,C-009,A-0136,S-00460,,TGT-024,2026-07-19T21:33:00+00:00,search,chat,api,created,0.787,P06,True Positive - Coordinated Network
EVT-0002528,C-009,A-0125,S-00425,CT-001653,TGT-025,2026-07-19T01:36:00+00:00,report,chat,moderation_queue,updated,0.66,P12,True Positive - Coordinated Network
EVT-0002529,C-009,A-0136,S-00460,CT-001654,TGT-026,2026-07-20T12:51:00+00:00,post,account,api,shared,0.591,P03,True Positive - Coordinated Network
EVT-0002530,C-009,A-0121,S-00409,CT-001655,TGT-026,2026-07-20T05:18:00+00:00,message,reporting,account_layer,shared,0.675,P06,True Positive - Coordinated Network
EVT-0002531,C-009,A-0114,S-00391,,TGT-025,2026-07-18T12:07:00+00:00,search,search,chat,submitted,0.523,P12,True Positive - Coordinated Network
EVT-0002532,C-009,A-0130,S-00439,,,2026-07-20T00:27:00+00:00,profile_update,chat,api,submitted,0.818,P08,True Positive - Coordinated Network
EVT-0002533,C-009,A-0120,S-00408,CT-001656,TGT-024,2026-07-20T01:19:00+00:00,post,search,moderation_queue,created,0.823,,True Positive - Coordinated Network
EVT-0002534,C-009,A-0117,S-00400,CT-001657,TGT-022,2026-07-17T12:17:00+00:00,message,account,api,updated,0.735,P12,True Positive - Coordinated Network
EVT-0002535,C-009,A-0112,S-00382,CT-001658,TGT-024,2026-07-21T04:06:00+00:00,message,search,chat,viewed,0.779,,True Positive - Coordinated Network
EVT-0002536,C-009,A-0118,S-00402,CT-001659,TGT-026,2026-07-20T06:46:00+00:00,post,chat,account_layer,submitted,0.779,,True Positive - Coordinated Network
EVT-0002537,C-009,A-0135,S-00455,CT-001660,TGT-026,2026-07-17T14:25:00+00:00,message,account,chat,created,0.623,,True Positive - Coordinated Network
EVT-0002538,C-009,A-0132,S-00446,CT-001661,TGT-023,2026-07-18T16:43:00+00:00,message,chat,moderation_queue,created,0.816,P12,True Positive - Coordinated Network
EVT-0002539,C-009,A-0135,S-00456,CT-001662,TGT-025,2026-07-20T04:58:00+00:00,message,account,moderation_queue,shared,0.867,P01,True Positive - Coordinated Network
EVT-0002540,C-009,A-0116,S-00395,,,2026-07-18T11:07:00+00:00,migration_signal,system,chat,shared,0.763,P12,True Positive - Coordinated Network
EVT-0002541,C-009,A-0138,S-00468,CT-001663,TGT-023,2026-07-18T10:24:00+00:00,message,chat,api,updated,0.865,P06,True Positive - Coordinated Network
EVT-0002542,C-009,A-0126,S-00428,CT-001664,TGT-023,2026-07-18T21:47:00+00:00,post,account,chat,shared,0.627,P03,True Positive - Coordinated Network
EVT-0002543,C-009,A-0136,S-00459,CT-001665,TGT-026,2026-07-20T02:39:00+00:00,report,system,api,viewed,0.731,P06,True Positive - Coordinated Network
EVT-0002544,C-009,A-0120,S-00407,,,2026-07-20T14:55:00+00:00,migration_signal,system,api,created,0.81,P08,True Positive - Coordinated Network
EVT-0002545,C-009,A-0129,S-00435,,TGT-022,2026-07-19T08:08:00+00:00,search,reporting,moderation_queue,updated,0.491,P04,True Positive - Coordinated Network
EVT-0002546,C-009,A-0138,S-00468,CT-001666,TGT-026,2026-07-19T14:20:00+00:00,message,account,moderation_queue,updated,0.697,P12,True Positive - Coordinated Network
EVT-0002547,C-009,A-0124,S-00418,CT-001667,TGT-022,2026-07-17T09:31:00+00:00,post,chat,account_layer,submitted,0.587,,True Positive - Coordinated Network
EVT-0002548,C-009,A-0116,S-00394,,TGT-026,2026-07-21T07:14:00+00:00,search,chat,moderation_queue,viewed,0.723,,True Positive - Coordinated Network
EVT-0002549,C-009,A-0113,S-00387,,,2026-07-19T02:01:00+00:00,login,search,api,submitted,0.751,P03,True Positive - Coordinated Network
EVT-0002550,C-009,A-0116,S-00395,CT-001668,TGT-024,2026-07-21T08:46:00+00:00,post,system,chat,updated,0.875,,True Positive - Coordinated Network
EVT-0002551,C-009,A-0129,S-00436,CT-001669,TGT-024,2026-07-18T17:53:00+00:00,post,search,account_layer,created,0.798,,True Positive - Coordinated Network
EVT-0002552,C-009,A-0124,S-00418,CT-001670,TGT-025,2026-07-20T08:17:00+00:00,post,account,api,submitted,0.656,,True Positive - Coordinated Network
EVT-0002553,C-009,A-0116,S-00394,CT-001671,TGT-022,2026-07-19T19:21:00+00:00,post,account,account_layer,updated,0.701,P06,True Positive - Coordinated Network
EVT-0002554,C-009,A-0132,S-00447,CT-001672,TGT-026,2026-07-20T23:18:00+00:00,post,system,chat,updated,0.652,P12,True Positive - Coordinated Network
EVT-0002555,C-009,A-0125,S-00424,CT-001673,TGT-023,2026-07-17T11:44:00+00:00,post,account,chat,updated,0.651,,True Positive - Coordinated Network
EVT-0002556,C-009,A-0138,S-00469,,TGT-026,2026-07-18T12:07:00+00:00,login,account,moderation_queue,updated,0.536,,True Positive - Coordinated Network
EVT-0002557,C-009,A-0131,S-00442,CT-001674,TGT-022,2026-07-20T10:16:00+00:00,post,chat,api,shared,0.677,P08,True Positive - Coordinated Network
EVT-0002558,C-009,A-0117,S-00398,CT-001675,TGT-026,2026-07-17T21:41:00+00:00,post,search,api,updated,0.894,P06,True Positive - Coordinated Network
EVT-0002559,C-009,A-0137,S-00462,CT-001676,TGT-024,2026-07-21T08:57:00+00:00,message,chat,chat,submitted,0.82,P04,True Positive - Coordinated Network
EVT-0002560,C-009,A-0129,S-00436,,TGT-024,2026-07-18T06:20:00+00:00,login,account,moderation_queue,created,0.602,P01,True Positive - Coordinated Network
EVT-0002561,C-009,A-0137,S-00462,,,2026-07-19T04:11:00+00:00,login,chat,api,updated,0.617,P08,True Positive - Coordinated Network
EVT-0002562,C-009,A-0131,S-00445,CT-001677,TGT-022,2026-07-21T08:23:00+00:00,post,account,api,created,0.586,,True Positive - Coordinated Network
EVT-0002563,C-009,A-0116,S-00395,CT-001678,TGT-022,2026-07-18T19:45:00+00:00,message,system,account_layer,created,0.549,P01,True Positive - Coordinated Network
EVT-0002564,C-009,A-0137,S-00464,,,2026-07-20T16:37:00+00:00,login,reporting,api,shared,0.766,P12,True Positive - Coordinated Network
EVT-0002565,C-009,A-0124,S-00417,,TGT-024,2026-07-17T10:47:00+00:00,search,search,chat,submitted,0.825,P04,True Positive - Coordinated Network
EVT-0002566,C-009,A-0116,S-00395,,TGT-023,2026-07-17T15:24:00+00:00,profile_update,account,moderation_queue,created,0.773,P04,True Positive - Coordinated Network
EVT-0002567,C-009,A-0131,S-00441,CT-001679,TGT-026,2026-07-17T20:26:00+00:00,post,system,moderation_queue,shared,0.796,P08,True Positive - Coordinated Network
EVT-0002568,C-009,A-0113,S-00385,CT-001680,TGT-023,2026-07-21T00:20:00+00:00,post,system,api,viewed,0.675,P12,True Positive - Coordinated Network
EVT-0002569,C-009,A-0120,S-00408,CT-001681,TGT-023,2026-07-20T06:08:00+00:00,message,chat,api,created,0.637,P08,True Positive - Coordinated Network
EVT-0002570,C-009,A-0137,S-00464,CT-001682,TGT-024,2026-07-20T10:36:00+00:00,message,account,api,viewed,0.713,,True Positive - Coordinated Network
EVT-0002571,C-009,A-0136,S-00459,CT-001683,TGT-022,2026-07-20T13:16:00+00:00,message,chat,chat,shared,0.657,P06,True Positive - Coordinated Network
EVT-0002572,C-009,A-0131,S-00442,,TGT-025,2026-07-18T04:08:00+00:00,search,search,moderation_queue,updated,0.59,,True Positive - Coordinated Network
EVT-0002573,C-009,A-0136,S-00459,CT-001684,TGT-025,2026-07-19T21:47:00+00:00,post,search,account_layer,viewed,0.552,P01,True Positive - Coordinated Network
EVT-0002574,C-009,A-0119,S-00406,CT-001685,TGT-026,2026-07-19T04:36:00+00:00,message,search,moderation_queue,updated,0.636,,True Positive - Coordinated Network
EVT-0002575,C-009,A-0123,S-00415,CT-001686,TGT-026,2026-07-20T13:23:00+00:00,post,chat,account_layer,created,0.601,,True Positive - Coordinated Network
EVT-0002576,C-009,A-0117,S-00400,,,2026-07-20T04:23:00+00:00,login,reporting,account_layer,created,0.63,P06,True Positive - Coordinated Network
EVT-0002577,C-009,A-0118,S-00404,,,2026-07-21T06:37:00+00:00,migration_signal,search,api,submitted,0.558,P06,True Positive - Coordinated Network
EVT-0002578,C-009,A-0126,S-00426,CT-001687,TGT-024,2026-07-18T14:39:00+00:00,report,chat,account_layer,created,0.664,,True Positive - Coordinated Network
EVT-0002579,C-009,A-0120,S-00408,CT-001688,TGT-024,2026-07-17T22:00:00+00:00,post,system,chat,submitted,0.87,P04,True Positive - Coordinated Network
EVT-0002580,C-009,A-0120,S-00407,CT-001689,TGT-026,2026-07-19T16:19:00+00:00,message,account,chat,submitted,0.592,,True Positive - Coordinated Network
EVT-0002581,C-009,A-0113,S-00389,CT-001690,TGT-022,2026-07-21T07:03:00+00:00,message,account,account_layer,created,0.541,P04,True Positive - Coordinated Network
EVT-0002582,C-009,A-0130,S-00440,CT-001691,TGT-025,2026-07-21T03:48:00+00:00,report,reporting,api,created,0.779,P08,True Positive - Coordinated Network
EVT-0002583,C-009,A-0117,S-00399,,TGT-024,2026-07-20T18:51:00+00:00,profile_update,search,account_layer,submitted,0.747,P06,True Positive - Coordinated Network
EVT-0002584,C-009,A-0113,S-00386,CT-001692,TGT-022,2026-07-21T04:55:00+00:00,report,search,api,submitted,0.632,P06,True Positive - Coordinated Network
EVT-0002585,C-009,A-0135,S-00458,,TGT-026,2026-07-20T05:56:00+00:00,login,reporting,account_layer,viewed,0.804,,True Positive - Coordinated Network
EVT-0002586,C-009,A-0125,S-00423,,TGT-026,2026-07-20T03:53:00+00:00,login,account,api,created,0.575,,True Positive - Coordinated Network
EVT-0002587,C-009,A-0131,S-00441,CT-001693,TGT-024,2026-07-18T16:24:00+00:00,message,search,chat,submitted,0.781,P03,True Positive - Coordinated Network
EVT-0002588,C-009,A-0134,S-00453,CT-001694,TGT-026,2026-07-20T04:57:00+00:00,report,account,chat,updated,0.552,P08,True Positive - Coordinated Network
EVT-0002589,C-009,A-0127,S-00430,CT-001695,TGT-024,2026-07-18T19:12:00+00:00,post,reporting,account_layer,viewed,0.769,,True Positive - Coordinated Network
EVT-0002590,C-009,A-0131,S-00442,CT-001696,TGT-022,2026-07-19T09:19:00+00:00,message,chat,chat,created,0.564,P12,True Positive - Coordinated Network
EVT-0002591,C-009,A-0125,S-00423,CT-001697,TGT-022,2026-07-18T17:58:00+00:00,post,chat,account_layer,updated,0.798,P06,True Positive - Coordinated Network
EVT-0002592,C-009,A-0112,S-00383,,TGT-026,2026-07-17T11:40:00+00:00,profile_update,chat,account_layer,shared,0.68,P06,True Positive - Coordinated Network
EVT-0002593,C-009,A-0116,S-00394,,TGT-024,2026-07-20T03:25:00+00:00,search,reporting,account_layer,shared,0.868,P04,True Positive - Coordinated Network
EVT-0002594,C-009,A-0122,S-00412,CT-001698,TGT-022,2026-07-20T20:52:00+00:00,post,chat,account_layer,viewed,0.703,P03,True Positive - Coordinated Network
EVT-0002595,C-009,A-0134,S-00451,CT-001699,TGT-024,2026-07-19T16:48:00+00:00,post,search,moderation_queue,viewed,0.596,,True Positive - Coordinated Network
EVT-0002596,C-009,A-0122,S-00413,,,2026-07-19T12:13:00+00:00,login,reporting,account_layer,created,0.708,P12,True Positive - Coordinated Network
EVT-0002597,C-009,A-0115,S-00393,,,2026-07-20T23:15:00+00:00,login,search,chat,submitted,0.68,P03,True Positive - Coordinated Network
EVT-0002598,C-009,A-0113,S-00386,CT-001700,TGT-023,2026-07-19T16:25:00+00:00,message,search,chat,created,0.633,,True Positive - Coordinated Network
EVT-0002599,C-009,A-0119,S-00406,CT-001701,TGT-022,2026-07-19T22:12:00+00:00,post,search,account_layer,viewed,0.542,P04,True Positive - Coordinated Network
EVT-0002600,C-009,A-0127,S-00430,CT-001702,TGT-026,2026-07-21T05:02:00+00:00,post,system,chat,updated,0.587,,True Positive - Coordinated Network
EVT-0002601,C-009,A-0116,S-00395,CT-001703,TGT-024,2026-07-18T18:48:00+00:00,post,chat,account_layer,shared,0.732,P08,True Positive - Coordinated Network
EVT-0002602,C-009,A-0134,S-00451,CT-001704,TGT-025,2026-07-17T15:53:00+00:00,post,account,account_layer,viewed,0.867,P04,True Positive - Coordinated Network
EVT-0002603,C-009,A-0112,S-00383,CT-001705,TGT-023,2026-07-17T15:20:00+00:00,message,account,chat,created,0.807,P12,True Positive - Coordinated Network
EVT-0002604,C-009,A-0121,S-00409,,TGT-026,2026-07-20T19:36:00+00:00,search,reporting,account_layer,submitted,0.646,P04,True Positive - Coordinated Network
EVT-0002605,C-009,A-0113,S-00385,CT-001706,TGT-023,2026-07-21T02:43:00+00:00,message,account,account_layer,updated,0.617,,True Positive - Coordinated Network
EVT-0002606,C-009,A-0116,S-00395,,,2026-07-19T00:06:00+00:00,login,chat,moderation_queue,viewed,0.742,,True Positive - Coordinated Network
EVT-0002607,C-009,A-0124,S-00420,CT-001707,TGT-026,2026-07-20T10:52:00+00:00,post,search,moderation_queue,created,0.805,,True Positive - Coordinated Network
EVT-0002608,C-009,A-0127,S-00430,CT-001708,TGT-023,2026-07-21T08:06:00+00:00,post,account,moderation_queue,updated,0.583,P01,True Positive - Coordinated Network
EVT-0002609,C-009,A-0138,S-00467,CT-001709,TGT-023,2026-07-17T09:20:00+00:00,message,reporting,chat,submitted,0.667,P01,True Positive - Coordinated Network
EVT-0002610,C-009,A-0129,S-00437,CT-001710,TGT-023,2026-07-19T11:15:00+00:00,message,search,chat,viewed,0.664,P06,True Positive - Coordinated Network
EVT-0002611,C-009,A-0123,S-00414,CT-001711,TGT-023,2026-07-19T23:52:00+00:00,message,reporting,account_layer,shared,0.63,,True Positive - Coordinated Network
EVT-0002612,C-009,A-0138,S-00467,CT-001712,TGT-025,2026-07-17T13:37:00+00:00,post,account,api,updated,0.806,,True Positive - Coordinated Network
EVT-0002613,C-009,A-0120,S-00408,CT-001713,TGT-026,2026-07-20T17:36:00+00:00,post,search,api,shared,0.648,P08,True Positive - Coordinated Network
EVT-0002614,C-009,A-0115,S-00393,,TGT-023,2026-07-17T20:24:00+00:00,login,account,chat,updated,0.62,P12,True Positive - Coordinated Network
EVT-0002615,C-009,A-0114,S-00390,CT-001714,TGT-026,2026-07-19T04:49:00+00:00,post,search,account_layer,submitted,0.761,,True Positive - Coordinated Network
EVT-0002616,C-009,A-0133,S-00450,CT-001715,TGT-024,2026-07-18T17:49:00+00:00,post,chat,api,submitted,0.646,,True Positive - Coordinated Network
EVT-0002617,C-009,A-0117,S-00400,CT-001716,TGT-026,2026-07-20T23:49:00+00:00,post,chat,chat,viewed,0.646,,True Positive - Coordinated Network
EVT-0002618,C-009,A-0138,S-00469,,TGT-023,2026-07-20T07:56:00+00:00,search,chat,chat,shared,0.497,,True Positive - Coordinated Network
EVT-0002619,C-009,A-0131,S-00444,CT-001717,TGT-024,2026-07-18T04:46:00+00:00,post,system,moderation_queue,viewed,0.642,P06,True Positive - Coordinated Network
EVT-0002620,C-009,A-0124,S-00417,CT-001718,TGT-024,2026-07-21T07:57:00+00:00,post,reporting,api,shared,0.669,,True Positive - Coordinated Network
EVT-0002621,C-009,A-0133,S-00448,CT-001719,TGT-023,2026-07-20T05:44:00+00:00,message,account,api,shared,0.697,P01,True Positive - Coordinated Network
EVT-0002622,C-009,A-0133,S-00450,CT-001720,TGT-026,2026-07-20T02:54:00+00:00,post,chat,account_layer,shared,0.788,P03,True Positive - Coordinated Network
EVT-0002623,C-009,A-0127,S-00429,,,2026-07-19T19:20:00+00:00,login,search,chat,shared,0.608,P06,True Positive - Coordinated Network
EVT-0002624,C-009,A-0135,S-00455,,TGT-023,2026-07-18T16:39:00+00:00,login,search,api,shared,0.766,P04,True Positive - Coordinated Network
EVT-0002625,C-009,A-0130,S-00440,CT-001721,TGT-023,2026-07-19T18:59:00+00:00,message,chat,chat,submitted,0.754,P08,True Positive - Coordinated Network
EVT-0002626,C-009,A-0132,S-00446,CT-001722,TGT-024,2026-07-17T16:18:00+00:00,post,chat,api,created,0.873,P04,True Positive - Coordinated Network
EVT-0002627,C-009,A-0125,S-00422,,,2026-07-17T17:30:00+00:00,login,search,api,created,0.531,P04,True Positive - Coordinated Network
EVT-0002628,C-009,A-0136,S-00459,CT-001723,TGT-024,2026-07-20T23:43:00+00:00,post,system,account_layer,updated,0.759,,True Positive - Coordinated Network
EVT-0002629,C-009,A-0122,S-00411,CT-001724,TGT-026,2026-07-18T12:12:00+00:00,post,system,account_layer,submitted,0.672,,True Positive - Coordinated Network
EVT-0002630,C-009,A-0112,S-00383,CT-001725,TGT-022,2026-07-17T21:25:00+00:00,post,chat,account_layer,submitted,0.583,,True Positive - Coordinated Network
EVT-0002631,C-009,A-0136,S-00459,,TGT-025,2026-07-19T00:58:00+00:00,search,reporting,api,updated,0.716,P01,True Positive - Coordinated Network
EVT-0002632,C-009,A-0116,S-00394,CT-001726,TGT-024,2026-07-20T11:24:00+00:00,post,system,chat,viewed,0.784,P12,True Positive - Coordinated Network
EVT-0002633,C-009,A-0113,S-00386,CT-001727,TGT-024,2026-07-19T00:09:00+00:00,post,account,chat,created,0.577,P08,True Positive - Coordinated Network
EVT-0002634,C-009,A-0125,S-00422,CT-001728,TGT-023,2026-07-18T22:47:00+00:00,report,account,api,created,0.575,P04,True Positive - Coordinated Network
EVT-0002635,C-009,A-0136,S-00460,,TGT-023,2026-07-20T10:23:00+00:00,search,reporting,account_layer,updated,0.862,P01,True Positive - Coordinated Network
EVT-0002636,C-009,A-0130,S-00439,,,2026-07-18T12:33:00+00:00,login,system,api,updated,0.846,P06,True Positive - Coordinated Network
EVT-0002637,C-009,A-0123,S-00416,CT-001729,TGT-026,2026-07-18T06:59:00+00:00,post,chat,moderation_queue,viewed,0.864,P04,True Positive - Coordinated Network
EVT-0002638,C-009,A-0119,S-00405,CT-001730,TGT-025,2026-07-21T04:27:00+00:00,post,search,api,shared,0.64,P12,True Positive - Coordinated Network
EVT-0002639,C-009,A-0124,S-00419,,,2026-07-18T07:56:00+00:00,login,search,chat,updated,0.669,P06,True Positive - Coordinated Network
EVT-0002640,C-009,A-0113,S-00385,CT-001731,TGT-023,2026-07-19T14:35:00+00:00,post,chat,api,submitted,0.818,,True Positive - Coordinated Network
EVT-0002641,C-009,A-0126,S-00426,CT-001732,TGT-026,2026-07-21T03:20:00+00:00,report,search,moderation_queue,submitted,0.867,P08,True Positive - Coordinated Network
EVT-0002642,C-009,A-0132,S-00447,CT-001733,TGT-025,2026-07-21T01:54:00+00:00,message,account,moderation_queue,viewed,0.617,,True Positive - Coordinated Network
EVT-0002643,C-009,A-0138,S-00467,CT-001734,TGT-025,2026-07-20T04:21:00+00:00,post,system,api,shared,0.756,P01,True Positive - Coordinated Network
EVT-0002644,C-009,A-0135,S-00458,CT-001735,TGT-026,2026-07-20T08:14:00+00:00,post,search,account_layer,created,0.596,P08,True Positive - Coordinated Network
EVT-0002645,C-009,A-0137,S-00465,CT-001736,TGT-025,2026-07-17T21:05:00+00:00,post,account,moderation_queue,updated,0.619,P08,True Positive - Coordinated Network
EVT-0002646,C-009,A-0120,S-00408,CT-001737,TGT-024,2026-07-19T06:22:00+00:00,post,system,moderation_queue,submitted,0.791,P04,True Positive - Coordinated Network
EVT-0002647,C-009,A-0124,S-00421,CT-001738,TGT-026,2026-07-19T08:37:00+00:00,post,chat,chat,updated,0.883,P04,True Positive - Coordinated Network
EVT-0002648,C-009,A-0115,S-00393,CT-001739,TGT-025,2026-07-20T05:17:00+00:00,message,account,account_layer,viewed,0.876,P04,True Positive - Coordinated Network
EVT-0002649,C-009,A-0122,S-00413,CT-001740,TGT-022,2026-07-17T14:04:00+00:00,message,search,api,viewed,0.756,P08,True Positive - Coordinated Network
EVT-0002650,C-009,A-0127,S-00429,CT-001741,TGT-026,2026-07-17T09:26:00+00:00,post,account,account_layer,shared,0.806,P08,True Positive - Coordinated Network
EVT-0002651,C-009,A-0117,S-00400,CT-001742,TGT-022,2026-07-20T00:27:00+00:00,post,account,api,viewed,0.654,P01,True Positive - Coordinated Network
EVT-0002652,C-009,A-0128,S-00434,,TGT-025,2026-07-20T15:31:00+00:00,search,search,moderation_queue,viewed,0.804,P06,True Positive - Coordinated Network
EVT-0002653,C-009,A-0121,S-00410,CT-001743,TGT-022,2026-07-17T22:51:00+00:00,message,search,chat,viewed,0.838,,True Positive - Coordinated Network
EVT-0002654,C-009,A-0128,S-00432,,TGT-023,2026-07-18T02:53:00+00:00,migration_signal,system,api,shared,0.589,P06,True Positive - Coordinated Network
EVT-0002655,C-009,A-0120,S-00408,CT-001744,TGT-024,2026-07-20T14:32:00+00:00,post,chat,api,viewed,0.575,P01,True Positive - Coordinated Network
EVT-0002656,C-009,A-0116,S-00394,,TGT-022,2026-07-20T20:11:00+00:00,search,reporting,chat,updated,0.787,P03,True Positive - Coordinated Network
EVT-0002657,C-009,A-0126,S-00428,CT-001745,TGT-024,2026-07-19T20:53:00+00:00,post,chat,chat,submitted,0.695,,True Positive - Coordinated Network
EVT-0002658,C-009,A-0115,S-00393,CT-001746,TGT-025,2026-07-20T02:15:00+00:00,message,chat,moderation_queue,created,0.69,P03,True Positive - Coordinated Network
EVT-0002659,C-009,A-0116,S-00394,,TGT-024,2026-07-20T20:34:00+00:00,login,search,account_layer,shared,0.611,P04,True Positive - Coordinated Network
EVT-0002660,C-009,A-0136,S-00459,CT-001747,TGT-026,2026-07-18T19:22:00+00:00,post,reporting,chat,updated,0.755,,True Positive - Coordinated Network
EVT-0002661,C-009,A-0138,S-00469,,TGT-024,2026-07-19T03:03:00+00:00,login,account,moderation_queue,shared,0.601,P03,True Positive - Coordinated Network
EVT-0002662,C-009,A-0135,S-00458,CT-001748,TGT-024,2026-07-18T00:33:00+00:00,post,chat,api,updated,0.61,P04,True Positive - Coordinated Network
EVT-0002663,C-009,A-0137,S-00462,CT-001749,TGT-022,2026-07-20T09:27:00+00:00,report,reporting,account_layer,created,0.672,P01,True Positive - Coordinated Network
EVT-0002664,C-009,A-0115,S-00392,,TGT-025,2026-07-17T08:11:00+00:00,migration_signal,system,chat,viewed,0.715,P03,True Positive - Coordinated Network
EVT-0002665,C-009,A-0137,S-00463,CT-001750,TGT-023,2026-07-21T00:20:00+00:00,report,search,api,viewed,0.836,P04,True Positive - Coordinated Network
EVT-0002666,C-009,A-0128,S-00433,CT-001751,TGT-024,2026-07-17T15:43:00+00:00,post,account,moderation_queue,updated,0.671,P08,True Positive - Coordinated Network
EVT-0002667,C-009,A-0137,S-00463,,TGT-024,2026-07-18T04:00:00+00:00,search,chat,moderation_queue,submitted,0.828,P04,True Positive - Coordinated Network
EVT-0002668,C-009,A-0117,S-00397,CT-001752,TGT-024,2026-07-18T04:20:00+00:00,message,account,account_layer,submitted,0.781,,True Positive - Coordinated Network
EVT-0002669,C-009,A-0123,S-00416,,TGT-023,2026-07-17T12:54:00+00:00,login,system,chat,created,0.814,P01,True Positive - Coordinated Network
